userId,factor_0,factor_1,factor_2
197,0.3354865324997129,0.3255468200045739,0.3389666474957132
198,0.33947036603730557,0.32259401377267877,0.33793562019001566
199,0.33159846281019256,0.3271162714135106,0.34128526577629686
200,0.33178197365033024,0.32679552403814405,0.3414225023115257
201,0.33138493734004304,0.32776778824027053,0.34084727441968654
202,0.33348917136861905,0.32665509295912937,0.3398557356722517
203,0.32596781429044874,0.34473320591957946,0.32929897978997175
204,0.33650383271823153,0.3215690743944005,0.341927092887368
205,0.33306235301546294,0.3248453894038103,0.34209225758072676
206,0.3192839535733122,0.32571033673264954,0.35500570969403833
207,0.33788741411133155,0.32480184159486736,0.33731074429380115
208,0.33839062400184694,0.3252877887879172,0.336321587210236
209,0.3291848655670642,0.32835251338373195,0.3424626210492039
210,0.326149842532818,0.3292594116139555,0.3445907458532264
211,0.3371730426693777,0.3166062961043047,0.34622066122631756
212,0.3326952422409069,0.32462154432894574,0.34268321343014735
213,0.3420380741597763,0.3208449538227059,0.33711697201751784
214,0.33833061314039425,0.32780291120095506,0.3338664756586507
215,0.3381136922655699,0.3200503127585074,0.34183599497592254
216,0.3238865759507157,0.3289162861717177,0.3471971378775666
217,0.33234209618378496,0.3266028803503715,0.3410550234658436
218,0.3311364110895948,0.33109057440210626,0.3377730145082989
219,0.3397470509434528,0.3232941452357736,0.3369588038207737
220,0.33857670570186554,0.3237704674193917,0.3376528268787428
221,0.33797444200334886,0.32345284352915826,0.3385727144674929
222,0.3281730992272799,0.32609853222011,0.34572836855261013
223,0.33396504560552387,0.32264501799451484,0.3433899363999614
224,0.3380415934090894,0.323257520019365,0.3387008865715457
225,0.3276379423240087,0.33140381171992894,0.3409582459560623
226,0.32948875198322664,0.33242343803460467,0.3380878099821687
227,0.3325162135917319,0.33380179604549187,0.3336819903627763
228,0.34286431911947945,0.32199274279359913,0.33514293808692147
229,0.3259952780898869,0.3329676833756499,0.3410370385344631
230,0.3320149434564375,0.32522829408791526,0.34275676245564723
231,0.3375352221567213,0.3236787389473282,0.3387860388959503
232,0.3370624829812946,0.3234425657191512,0.3394949512995543
233,0.3444192817994041,0.3206233826929979,0.33495733550759793
234,0.3295775595469174,0.3306452289815074,0.33977721147157525
235,0.3292759121859662,0.32979217887298923,0.3409319089410445
236,0.3376014060135461,0.32058173138152724,0.3418168626049265
237,0.33149502040673146,0.3263048612757419,0.34220011831752667
238,0.3389595032477394,0.3176780058624396,0.34336249088982096
239,0.3388884779078059,0.32176748303390523,0.33934403905828886
240,0.335178726357983,0.32844203973604763,0.33637923390596935
241,0.3309282436230027,0.3253321749929686,0.3437395813840287
242,0.3354101864407467,0.3296635071101862,0.33492630644906707
243,0.3350666928297106,0.32240076377992954,0.3425325433903599
244,0.3241219135467825,0.33203088161490474,0.34384720483831277
245,0.332854768791236,0.3349408676671163,0.33220436354164773
246,0.33731262781009164,0.3227221321917613,0.33996523999814704
247,0.3309557506467733,0.3296004307320327,0.339443818621194
248,0.3321088618412993,0.32337383313667833,0.3445173050220224
249,0.3359869922424621,0.32394458113193236,0.3400684266256056
250,0.3301109305900267,0.3260186905875024,0.34387037882247096
251,0.3401104823865733,0.3236503777145758,0.33623913989885085
252,0.3316172815861027,0.3251422530611642,0.343240465352733
253,0.3363552349750704,0.32909602578799335,0.3345487392369362
254,0.3343547377797709,0.32471839435533156,0.3409268678648974
255,0.33379008086078876,0.32279283367290773,0.34341708546630345
256,0.3327093111403615,0.3253591101883106,0.341931578671328
257,0.32990551980487076,0.32505698601469674,0.3450374941804324
258,0.33542871846045724,0.3263621745749524,0.3382091069645903
259,0.3308011792501598,0.32989298294944247,0.3393058378003978
